EventID,"actor_name","attack_enterprise_technique","attack_ics_technique",count,"enterprise_ttp"
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",HEXANE,"T1204 User Execution","T0863 User Execution",1,T1204
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",HEXANE,"T1204 User Execution","T0863 User Execution",1,T1204
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",HEXANE,"T1204 User Execution","T0863 User Execution",1,T1204
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",HEXANE,"T1204 User Execution","T0863 User Execution",1,T1204
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",HEXANE,"T1204 User Execution","T0863 User Execution",1,T1204
"8|CreateRemoteThread.|sysmon",HEXANE,"T1204 User Execution","T0863 User Execution",1,T1204
"3|Network connection.|sysmon",CHERNOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"3|Network connection.|sysmon",KAMACITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"3|Network connection.|sysmon",KOSTOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",KOSTOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",KOSTOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",KOSTOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",KOSTOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",KOSTOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",KOSTOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",KOSTOVITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"3|Network connection.|sysmon",TALONITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",TALONITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",TALONITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",TALONITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",TALONITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",TALONITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",TALONITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",TALONITE,"T1090 Proxy","T0884 Connection Proxy",1,T1090
"3|Network connection.|sysmon",ALLANITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",ALLANITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",ALLANITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",ALLANITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",ALLANITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",ALLANITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",ALLANITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",ALLANITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"3|Network connection.|sysmon",CHERNOVITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"3|Network connection.|sysmon",DYMALLOY,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"3|Network connection.|sysmon",KAMACITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1102 Web Service","T0885 Commonly Used Port",1,T1102
"1100|The event logging service has shut down.|Microsoft-Windows-Eventlog",ALLANITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1101|Audit events have been dropped by the transport.|Microsoft-Windows-Eventlog",ALLANITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1102|The audit log was cleared.|Microsoft-Windows-Eventlog",ALLANITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1104|The security Log is now full.|Microsoft-Windows-Eventlog",ALLANITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"4616|The system time was changed.|Microsoft-Windows-Security-Auditing",ALLANITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"4|Sysmon service state changed.|sysmon",ALLANITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"6005|The Event log service was started.|Eventlog / System",ALLANITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"6006|The Event log service was stopped.|Eventlog / System",ALLANITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1100|The event logging service has shut down.|Microsoft-Windows-Eventlog",CHERNOVITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1101|Audit events have been dropped by the transport.|Microsoft-Windows-Eventlog",CHERNOVITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1102|The audit log was cleared.|Microsoft-Windows-Eventlog",CHERNOVITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1104|The security Log is now full.|Microsoft-Windows-Eventlog",CHERNOVITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"4616|The system time was changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"4|Sysmon service state changed.|sysmon",CHERNOVITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"6005|The Event log service was started.|Eventlog / System",CHERNOVITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"6006|The Event log service was stopped.|Eventlog / System",CHERNOVITE,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1100|The event logging service has shut down.|Microsoft-Windows-Eventlog",ELECTRUM,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1101|Audit events have been dropped by the transport.|Microsoft-Windows-Eventlog",ELECTRUM,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1102|The audit log was cleared.|Microsoft-Windows-Eventlog",ELECTRUM,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"1104|The security Log is now full.|Microsoft-Windows-Eventlog",ELECTRUM,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
"4616|The system time was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1499 Endpoint Denial of Service","T0814 Denial of Service",1,T1499
